OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200647,2025-04-24,C54409,Desk,3.0,339.39,Unknown,,Returned,TRK67671316,7,FREESHIP,Google,1018.17
ORD200648,2025-01-18,C89674,Monitor,2.0,575.83,Unknown,,Delivered,TRK45902512,3,WINTER15,Referral,1151.66
ORD200649,2023-12-23,C45899,Monitor,2.0,642.98,Unknown,,Returned,TRK32932093,7,FREESHIP,Email,1285.96
ORD200650,2023-05-18,C74499,Desk,2.0,372.23,Unknown,,Delivered,TRK93767278,7,SAVE10,Email,744.46
ORD200651,2024-11-12,C81192,Chair,3.0,646.34,Unknown,,Pending,TRK76931118,5,NO_COUPON,Google,1939.02
ORD200652,2024-06-05,C71473,Chair,5.0,341.84,Unknown,,Shipped,TRK94857335,8,FREESHIP,Instagram,1709.2
ORD200653,2024-02-25,C59338,Printer,3.0,690.3,Unknown,,Shipped,TRK12902764,6,WINTER15,Google,2070.9
ORD200654,2023-06-12,C62661,Tablet,3.0,382.37,Unknown,,Returned,TRK25748100,8,NO_COUPON,Instagram,1147.11
ORD200655,2023-03-14,C22101,Chair,2.0,132.6,Unknown,,Cancelled,TRK70711522,4,WINTER15,Email,265.2
ORD200656,2024-01-18,C51404,Monitor,2.0,189.06,Unknown,,Shipped,TRK85682500,7,SAVE10,Facebook,378.12
ORD200657,2023-12-24,C19384,Tablet,4.0,87.79,Unknown,,Cancelled,TRK33207064,6,FREESHIP,Instagram,351.16
ORD200658,2025-04-18,C86864,Printer,2.0,46.36,Unknown,,Returned,TRK15323191,4,SAVE10,Google,92.72
ORD200659,2024-10-26,C24301,Phone,2.0,642.04,Unknown,,Delivered,TRK55000075,4,WINTER15,Email,1284.08
ORD200660,2024-10-19,C43842,Chair,2.0,651.57,Unknown,,Shipped,TRK54084424,7,WINTER15,Facebook,1303.14
ORD200661,2025-02-28,C63657,Tablet,3.0,424.89,Unknown,,Cancelled,TRK86378984,6,FREESHIP,Google,1274.67
ORD200662,2023-01-28,C98332,Laptop,3.0,438.89,Unknown,,Returned,TRK85744797,3,NO_COUPON,Facebook,1316.67
ORD200663,2024-04-15,C59774,Monitor,1.0,72.6,Unknown,,Cancelled,TRK87635135,6,FREESHIP,Instagram,72.6
ORD200664,2024-12-19,C14847,Laptop,4.0,194.75,Unknown,,Shipped,TRK46492755,5,NO_COUPON,Facebook,
ORD200665,2023-05-02,C83653,Tablet,4.0,231.26,Unknown,,Shipped,TRK32619935,6,WINTER15,Google,925.04
ORD200666,2024-08-31,C35711,Monitor,4.0,327.12,Unknown,,Cancelled,TRK45281495,4,NO_COUPON,Email,1308.48
ORD200667,2023-05-03,C10477,Laptop,1.0,466.42,Unknown,,Pending,TRK41505339,5,SAVE10,Email,466.42
ORD200668,2024-07-05,C61257,Monitor,2.0,253.67,Unknown,,Returned,TRK25226070,3,WINTER15,Facebook,507.34
ORD200669,2023-02-05,C60547,Desk,,,Unknown,,Cancelled,TRK65694249,5,NO_COUPON,Referral,
ORD200670,2024-04-18,C14576,Desk,4.0,539.2,Unknown,,Pending,TRK21637540,8,FREESHIP,Google,2156.8
ORD200671,2023-06-15,C49282,Chair,5.0,50.74,Unknown,,Cancelled,TRK88653901,7,WINTER15,Google,253.7
ORD200672,2023-05-09,C14017,Phone,2.0,624.16,Unknown,,Shipped,TRK71009446,2,SAVE10,Instagram,1248.32
ORD200673,2023-02-21,C46504,Tablet,2.0,372.92,Unknown,,Delivered,TRK95024356,7,SAVE10,Email,745.84
ORD200674,2024-01-09,C56928,Laptop,4.0,358.75,Unknown,,Delivered,TRK57792939,9,SAVE10,Facebook,
ORD200675,2024-08-06,C97749,Desk,3.0,342.02,Unknown,,Pending,TRK90233116,5,NO_COUPON,Email,1026.06
ORD200676,2025-06-23,C90431,Laptop,2.0,422.34,Unknown,,Cancelled,TRK44151723,4,FREESHIP,Instagram,844.68
ORD200677,2025-04-03,C56722,Tablet,5.0,22.07,Unknown,,Cancelled,TRK78778569,7,FREESHIP,Instagram,110.35
ORD200678,2024-11-24,C40863,Chair,3.0,163.13,Unknown,,Shipped,TRK20553345,5,WINTER15,Facebook,489.39
ORD200679,2023-02-02,C40798,Tablet,3.0,360.66,Unknown,,Returned,TRK66106697,5,FREESHIP,Instagram,1081.98
ORD200680,2023-08-27,C16702,Monitor,3.0,463.39,Unknown,,Returned,TRK16953491,3,NO_COUPON,Facebook,1390.17
ORD200681,2024-01-30,C38262,Tablet,1.0,155.27,Unknown,,Shipped,TRK47300502,6,NO_COUPON,Email,155.27
ORD200682,2023-07-23,C50274,Monitor,3.0,509.42,Unknown,,Cancelled,TRK91729086,5,FREESHIP,Google,1528.26
ORD200683,2025-05-18,C91591,Desk,4.0,652.48,Unknown,,Pending,TRK23554043,5,FREESHIP,Instagram,2609.92
ORD200684,2024-09-22,C96583,Printer,4.0,34.84,Unknown,,Shipped,TRK64353241,8,NO_COUPON,Email,139.36
ORD200685,2025-02-07,C64579,Desk,1.0,234.37,Unknown,,Shipped,TRK10276565,5,FREESHIP,Email,234.37
ORD200686,2023-10-09,C41903,Desk,3.0,53.6,Unknown,,Pending,TRK59112382,4,WINTER15,Facebook,160.8
ORD200687,2023-09-13,C19742,Tablet,1.0,332.09,Unknown,,Returned,TRK68845230,5,FREESHIP,Instagram,332.09
ORD200688,2024-03-06,C20077,Monitor,4.0,593.22,Unknown,,Cancelled,TRK36415742,8,WINTER15,Facebook,2372.88
ORD200689,2023-08-29,C13186,Tablet,2.0,444.84,Unknown,,Shipped,TRK56967415,7,NO_COUPON,Facebook,889.68
ORD200690,2024-07-12,C29318,Monitor,1.0,24.48,Unknown,,Returned,TRK88666721,1,NO_COUPON,Instagram,24.48
ORD200691,2024-11-24,C36137,Laptop,3.0,239.08,Unknown,,Shipped,TRK57376416,8,NO_COUPON,Google,717.24
ORD200692,2023-01-23,C25534,Desk,5.0,196.84,Unknown,,Delivered,TRK68347402,5,WINTER15,Instagram,984.2
ORD200693,2025-03-12,C62070,Monitor,1.0,176.58,Unknown,,Returned,TRK10267127,4,NO_COUPON,Referral,176.58
ORD200694,2023-10-02,C92049,Printer,4.0,666.52,Unknown,,Shipped,TRK32287092,8,FREESHIP,Email,2666.08
ORD200695,2024-11-23,C52604,Printer,5.0,101.3,Unknown,,Shipped,TRK48839788,7,FREESHIP,Email,506.5
ORD200696,2023-07-02,C22429,Chair,4.0,151.2,Unknown,,Pending,TRK38572927,9,WINTER15,Facebook,604.8
ORD200697,2025-02-04,C27430,Printer,5.0,94.85,Unknown,,Shipped,TRK45025840,6,WINTER15,Email,474.25
ORD200698,2023-01-04,C44366,Laptop,2.0,388.22,Unknown,,Delivered,TRK48658394,2,WINTER15,Instagram,776.44
ORD200699,2023-11-13,C36813,Laptop,3.0,614.15,Unknown,,Cancelled,TRK84088900,3,NO_COUPON,Facebook,1842.45
ORD200700,2024-09-25,C40201,Laptop,2.0,92.91,Unknown,,Returned,TRK30198779,3,WINTER15,Instagram,185.82
ORD200701,2024-06-23,C75456,Monitor,3.0,92.22,Unknown,,Delivered,TRK90519490,5,FREESHIP,Email,276.66
ORD200702,2024-06-09,C33315,Printer,3.0,562.55,Unknown,,Returned,TRK43589369,6,NO_COUPON,Email,1687.65
ORD200703,2023-03-22,C89336,Desk,1.0,92.79,Unknown,,Pending,TRK47665103,3,WINTER15,Email,92.79
ORD200704,2023-06-03,C96034,Desk,4.0,30.27,Unknown,,Delivered,TRK87261034,9,FREESHIP,Google,121.08
ORD200705,2025-03-30,C50114,Monitor,2.0,49.08,Unknown,,Returned,TRK20214786,7,FREESHIP,Instagram,98.16
ORD200706,2025-03-02,C85330,Desk,5.0,228.09,Unknown,,Returned,TRK97693301,9,FREESHIP,Facebook,1140.45
ORD200707,2024-11-01,C31761,Chair,4.0,650.04,Unknown,,Cancelled,TRK17628852,6,SAVE10,Facebook,2600.16
ORD200708,2025-03-04,C25268,Printer,1.0,665.11,Unknown,,Pending,TRK20481215,3,FREESHIP,Instagram,665.11
ORD200709,2024-12-07,C17132,Desk,1.0,386.03,Unknown,,Pending,TRK37504692,4,FREESHIP,Google,386.03
ORD200710,2024-07-22,C48790,Laptop,5.0,21.54,Unknown,,Returned,TRK19086608,10,NO_COUPON,Google,107.7
ORD200711,2024-07-04,C61070,Tablet,2.0,475.78,Unknown,,Shipped,TRK90764894,2,WINTER15,Google,951.56
ORD200712,2024-01-09,C56969,Tablet,2.0,68.4,Unknown,,Pending,TRK10513339,7,FREESHIP,Email,136.8
ORD200713,2025-06-21,C65056,Tablet,4.0,532.49,Unknown,,Cancelled,TRK31705278,6,SAVE10,Facebook,2129.96
ORD200714,2023-04-21,C84888,Laptop,1.0,51.73,Unknown,,Pending,TRK23612847,1,FREESHIP,Facebook,51.73
ORD200715,2024-07-26,C68266,Printer,3.0,653.63,Unknown,,Delivered,TRK96161062,7,FREESHIP,Email,1960.89
ORD200716,2024-06-13,C84115,Chair,3.0,454.29,Unknown,,Pending,TRK25466842,4,WINTER15,Google,1362.87
ORD200717,2023-10-16,C50087,Chair,3.0,122.11,Unknown,,Delivered,TRK31143760,4,WINTER15,Email,366.33
ORD200718,2023-04-08,C16790,Laptop,4.0,64.74,Unknown,,Cancelled,TRK91791367,8,SAVE10,Google,258.96
ORD200719,2024-01-21,C46920,Laptop,2.0,681.06,Unknown,,Shipped,TRK86403837,3,FREESHIP,Facebook,1362.12
ORD200720,2023-09-21,C12740,Desk,5.0,128.95,Unknown,,Pending,TRK98506513,10,FREESHIP,Instagram,644.75
ORD200721,2024-03-18,C46557,Desk,2.0,118.59,Unknown,,Delivered,TRK56110689,2,NO_COUPON,Email,237.18
ORD200722,2024-11-15,C58156,Printer,1.0,95.1,Unknown,,Pending,TRK49719458,1,WINTER15,Instagram,95.1
ORD200723,2023-12-09,C14455,Desk,3.0,54.95,Unknown,,Returned,TRK50933724,8,SAVE10,Referral,164.85
ORD200724,2024-10-18,C63150,Printer,3.0,136.97,Unknown,,Returned,TRK19348078,4,FREESHIP,Referral,410.91
ORD200725,2023-03-12,C95269,Chair,2.0,194.85,Unknown,,Returned,TRK45670926,5,NO_COUPON,Referral,389.7
ORD200726,2024-10-25,C18105,Laptop,4.0,583.02,Unknown,,Delivered,TRK94006117,4,FREESHIP,Facebook,2332.08
ORD200727,2024-09-29,C29063,Chair,5.0,95.75,Unknown,,Shipped,TRK92745947,8,SAVE10,Instagram,478.75
ORD200728,2024-07-29,C10154,Desk,4.0,325.76,Unknown,,Shipped,TRK79793300,8,WINTER15,Email,1303.04
ORD200729,2023-09-08,C36997,Phone,4.0,186.41,Unknown,,Pending,TRK92794872,6,SAVE10,Google,745.64
ORD200730,2025-02-22,C77357,Phone,1.0,474.6,Unknown,,Delivered,TRK91943923,4,SAVE10,Email,474.6
ORD200731,2024-06-07,C71310,Printer,5.0,584.46,Unknown,,Returned,TRK48292586,8,NO_COUPON,Email,2922.3
ORD200732,2025-03-07,C80987,Laptop,1.0,132.05,Unknown,,Delivered,TRK42187776,2,NO_COUPON,Google,132.05
ORD200733,2023-12-04,C90757,Tablet,4.0,494.84,Unknown,,Returned,TRK87991608,8,SAVE10,Email,1979.36
ORD200734,2024-01-23,C51898,Printer,4.0,224.61,Unknown,,Returned,TRK19767885,6,WINTER15,Facebook,898.44
ORD200735,2024-06-28,C94508,Monitor,4.0,44.07,Unknown,,Pending,TRK13443264,6,NO_COUPON,Email,176.28
ORD200736,2024-02-09,C59441,Monitor,5.0,418.53,Unknown,,Pending,TRK66186874,6,FREESHIP,Google,2092.65
ORD200737,2024-01-03,C91029,Phone,4.0,532.87,Unknown,,Pending,TRK25501930,9,FREESHIP,Instagram,2131.48
ORD200738,2025-06-04,C96261,Phone,2.0,485.37,Unknown,,Shipped,TRK44998396,5,SAVE10,Email,970.74
ORD200739,2024-06-13,C35123,Phone,4.0,386.73,Unknown,,Delivered,TRK58979275,4,SAVE10,Facebook,1546.92
ORD200740,2024-07-20,C10892,Desk,2.0,377.47,Unknown,,Pending,TRK76154554,7,NO_COUPON,Google,754.94
ORD200741,2025-01-23,C99683,Monitor,5.0,332.64,Unknown,,Delivered,TRK87305883,10,NO_COUPON,Referral,1663.2
ORD200742,2024-11-30,C41974,Laptop,3.0,699.93,Unknown,,Returned,TRK48051468,7,SAVE10,Google,2099.79
ORD200743,2024-09-30,C23978,Monitor,1.0,576.35,Unknown,,Returned,TRK87090813,1,WINTER15,Instagram,576.35
ORD200744,2024-06-12,C10642,Tablet,2.0,461.37,Unknown,,Delivered,TRK98725693,5,SAVE10,Google,922.74
ORD200745,2023-03-02,C73813,Printer,4.0,111.3,Unknown,,Pending,TRK89906749,7,FREESHIP,Email,445.2
ORD200746,2025-02-24,C32183,Desk,3.0,661.89,Unknown,,Cancelled,TRK76287027,6,WINTER15,Referral,1985.67
ORD200747,2025-03-12,C54277,Tablet,2.0,259.58,Unknown,,Delivered,TRK26500181,7,FREESHIP,Instagram,519.16
ORD200748,2024-07-15,C56553,Tablet,3.0,70.81,Unknown,,Shipped,TRK37667360,8,FREESHIP,Referral,212.43
ORD200749,2025-04-13,C17551,Laptop,1.0,518.39,Unknown,,Pending,TRK88797170,4,FREESHIP,Instagram,518.39
ORD200750,2023-01-14,C14737,Tablet,4.0,145.41,Unknown,,Returned,TRK10295115,7,FREESHIP,Email,581.64
ORD200751,2023-01-24,C35168,Tablet,2.0,599.86,Unknown,,Pending,TRK76960854,7,FREESHIP,Facebook,1199.72
ORD200752,2024-10-03,C82217,Phone,4.0,429.37,Unknown,,Delivered,TRK33305694,8,FREESHIP,Google,1717.48
ORD200753,2024-04-24,C42270,Phone,2.0,241.49,Unknown,,Returned,TRK72697796,7,FREESHIP,Instagram,482.98
ORD200754,2025-05-31,C48846,Printer,2.0,452.05,Unknown,,Returned,TRK52804097,3,WINTER15,Email,904.1
ORD200755,2023-06-13,C54160,Desk,3.0,336.71,Unknown,,Pending,TRK60515972,4,NO_COUPON,Email,1010.13
ORD200756,2024-06-27,C14080,Phone,1.0,283.69,Unknown,,Shipped,TRK93163682,6,NO_COUPON,Google,283.69
ORD200757,2024-02-22,C81074,Desk,1.0,157.72,Unknown,,Delivered,TRK91105190,2,FREESHIP,Google,157.72
ORD200758,2023-03-26,C69021,Tablet,3.0,624.84,Unknown,,Cancelled,TRK57148510,8,WINTER15,Facebook,1874.52
ORD200759,2023-07-24,C96283,Desk,3.0,308.01,Unknown,,Pending,TRK91784124,3,FREESHIP,Facebook,924.03
ORD200760,2025-02-18,C96636,Desk,1.0,39.56,Unknown,,Cancelled,TRK73324346,5,NO_COUPON,Google,39.56
ORD200761,2023-06-02,C37235,Desk,4.0,37.76,Unknown,,Delivered,TRK67789367,7,NO_COUPON,Google,151.04
ORD200762,2024-09-17,C12444,Phone,3.0,76.96,Unknown,,Returned,TRK97621403,8,FREESHIP,Email,230.88
ORD200763,2023-04-06,C79142,Laptop,1.0,569.96,Unknown,,Delivered,TRK30915955,4,FREESHIP,Email,569.96
ORD200764,2024-03-10,C35983,Laptop,5.0,627.43,Unknown,,Cancelled,TRK14016163,10,FREESHIP,Email,3137.15
ORD200765,2023-10-06,C36150,Laptop,2.0,534.91,Unknown,,Returned,TRK96249043,5,SAVE10,Google,1069.82
ORD200766,2023-01-22,C91454,Printer,2.0,278.88,Unknown,,Pending,TRK99985340,3,FREESHIP,Referral,557.76
ORD200767,2025-04-18,C19368,Tablet,2.0,323.22,Unknown,,Delivered,TRK80436037,7,NO_COUPON,Instagram,646.44
ORD200768,2023-09-04,C35987,Tablet,5.0,653.46,Unknown,,Cancelled,TRK28918815,9,WINTER15,Email,3267.3
ORD200769,2023-07-06,C13366,Printer,4.0,678.55,Unknown,,Delivered,TRK98691410,5,NO_COUPON,Email,2714.2
ORD200770,2024-02-11,C72166,Desk,1.0,314.38,Unknown,,Returned,TRK67733444,6,NO_COUPON,Google,314.38
ORD200771,2024-06-12,C20357,Phone,3.0,692.44,Unknown,,Cancelled,TRK82236408,8,FREESHIP,Google,2077.32
ORD200772,2024-07-28,C33802,Monitor,1.0,604.87,Unknown,,Delivered,TRK25799478,4,NO_COUPON,Instagram,604.87
ORD200773,2025-06-28,C99205,Phone,2.0,512.33,Unknown,,Cancelled,TRK48904015,7,NO_COUPON,Facebook,1024.66
ORD200774,2025-04-15,C29701,Chair,3.0,20.54,Unknown,,Cancelled,TRK42266846,3,FREESHIP,Instagram,61.62
ORD200775,2023-03-04,C73941,Phone,2.0,625.22,Unknown,,Cancelled,TRK22051900,5,NO_COUPON,Google,1250.44
ORD200776,2023-08-21,C69168,Tablet,1.0,21.19,Unknown,,Returned,TRK10446197,5,WINTER15,Google,21.19
ORD200777,2025-03-21,C66116,Chair,5.0,64.49,Unknown,,Cancelled,TRK41967983,7,NO_COUPON,Facebook,322.45
ORD200778,2023-04-28,C85059,Laptop,4.0,246.85,Unknown,,Shipped,TRK56503740,8,WINTER15,Google,987.4
ORD200779,2023-12-01,C18076,Phone,3.0,588.74,Unknown,,Pending,TRK26661705,8,FREESHIP,Email,1766.22
ORD200780,2024-03-31,C41284,Laptop,4.0,184.48,Unknown,,Cancelled,TRK73613128,4,WINTER15,Google,737.92
ORD200781,2024-01-10,C43524,Phone,5.0,524.26,Unknown,,Delivered,TRK51479426,5,FREESHIP,Referral,2621.3
ORD200782,2024-08-11,C58063,Monitor,2.0,493.63,Unknown,,Returned,TRK50548869,6,SAVE10,Referral,987.26
ORD200783,2025-05-26,C19937,Printer,1.0,438.34,Unknown,,Returned,TRK46990083,5,FREESHIP,Facebook,438.34
ORD200784,2025-05-16,C21191,Laptop,1.0,325.81,Unknown,,Pending,TRK85771230,1,WINTER15,Referral,325.81
ORD200785,2023-07-29,C45862,Chair,1.0,176.1,Unknown,,Pending,TRK53089983,1,SAVE10,Instagram,176.1
ORD200786,2023-08-23,C39130,Chair,5.0,45.31,Unknown,,Cancelled,TRK99583414,8,NO_COUPON,Referral,226.55
ORD200787,2024-03-17,C18167,Desk,4.0,221.96,Unknown,,Delivered,TRK36841089,7,NO_COUPON,Google,887.84
ORD200788,2023-11-02,C47307,Chair,2.0,601.43,Unknown,,Pending,TRK43516112,5,FREESHIP,Instagram,1202.86
ORD200789,2023-08-17,C57276,Tablet,5.0,691.28,Unknown,,Delivered,TRK75899752,10,SAVE10,Email,3456.4
ORD200790,2024-09-14,C38928,Laptop,4.0,417.89,Unknown,,Pending,TRK96636009,4,NO_COUPON,Google,1671.56
ORD200791,2024-01-13,C49710,Chair,4.0,409.28,Unknown,,Pending,TRK92591237,8,NO_COUPON,Email,1637.12
ORD200792,2023-06-16,C41709,Desk,2.0,356.35,Unknown,,Returned,TRK90995294,6,WINTER15,Facebook,712.7
ORD200793,2024-04-15,C91255,Chair,5.0,170.22,Unknown,,Delivered,TRK69599961,8,NO_COUPON,Referral,851.1
ORD200794,2023-03-09,C76653,Printer,4.0,384.85,Unknown,,Delivered,TRK77052196,9,FREESHIP,Instagram,1539.4
ORD200795,2024-11-20,C95667,Laptop,4.0,115.77,Unknown,,Pending,TRK41266666,7,SAVE10,Instagram,463.08
ORD200796,2025-04-29,C33313,Phone,3.0,579.55,Unknown,,Returned,TRK13349970,8,WINTER15,Facebook,1738.65
ORD200797,2023-02-27,C36825,Laptop,2.0,438.76,Unknown,,Returned,TRK72557318,2,NO_COUPON,Facebook,877.52
ORD200798,2025-05-19,C20861,Phone,5.0,488.35,Unknown,,Returned,TRK89372013,9,FREESHIP,Email,2441.75
ORD200799,2023-04-16,C26364,Laptop,4.0,328.56,Unknown,,Returned,TRK78924436,4,FREESHIP,Email,1314.24
ORD200800,2025-03-28,C34686,Tablet,1.0,68.39,Unknown,,Returned,TRK99468332,3,WINTER15,Facebook,68.39
ORD200801,2023-05-03,C97593,Printer,4.0,595.62,Unknown,,Pending,TRK58443593,8,FREESHIP,Facebook,2382.48
ORD200802,2024-02-17,C84331,Chair,5.0,644.64,Unknown,,Cancelled,TRK34440714,6,FREESHIP,Email,3223.2
ORD200803,2023-08-20,C88775,Monitor,5.0,397.81,Unknown,,Returned,TRK45098068,5,SAVE10,Referral,1989.05
ORD200804,2024-01-01,C76362,Chair,3.0,236.5,Unknown,,Delivered,TRK11868618,8,FREESHIP,Email,709.5
ORD200805,2024-10-15,C59278,Laptop,5.0,472.01,Unknown,,Cancelled,TRK14590037,10,SAVE10,Email,2360.05
ORD200806,2023-09-01,C55819,Chair,5.0,253.75,Unknown,,Pending,TRK13775054,9,WINTER15,Instagram,1268.75
ORD200807,2024-11-10,C82344,Monitor,3.0,676.21,Unknown,,Delivered,TRK70957219,5,SAVE10,Google,2028.63
ORD200808,2024-02-13,C65565,Desk,3.0,134.05,Unknown,,Shipped,TRK80383756,3,NO_COUPON,Google,402.15
ORD200809,2024-04-09,C80416,Desk,5.0,217.43,Unknown,,Shipped,TRK54385892,10,SAVE10,Instagram,1087.15
ORD200810,2023-05-31,C23637,Tablet,1.0,553.56,Unknown,,Cancelled,TRK16749863,5,NO_COUPON,Referral,553.56
ORD200811,2023-11-05,C24769,Laptop,2.0,28.55,Unknown,,Shipped,TRK44538305,7,SAVE10,Email,57.1
ORD200812,2024-01-26,C81547,Phone,2.0,255.26,Unknown,,Cancelled,TRK88437123,6,FREESHIP,Google,510.52
ORD200813,2025-03-15,C12813,Laptop,5.0,292.54,Unknown,,Cancelled,TRK36131660,8,FREESHIP,Email,1462.7
ORD200814,2024-12-11,C50732,Chair,4.0,147.51,Unknown,,Pending,TRK21082461,4,WINTER15,Instagram,590.04
ORD200815,2024-08-04,C41320,Printer,3.0,569.84,Unknown,,Cancelled,TRK77539180,8,WINTER15,Instagram,1709.52
ORD200816,2024-02-21,C55286,Tablet,5.0,574.79,Unknown,,Pending,TRK39058734,8,WINTER15,Referral,2873.95
ORD200817,2023-10-05,C87994,Chair,4.0,598.19,Unknown,,Delivered,TRK98883971,7,WINTER15,Email,2392.76
ORD200818,2023-03-02,C25580,Phone,4.0,390.84,Unknown,,Cancelled,TRK58781638,9,WINTER15,Referral,1563.36
ORD200819,2024-09-28,C66196,Phone,2.0,398.45,Unknown,,Cancelled,TRK38104650,7,SAVE10,Google,796.9
ORD200820,2023-05-27,C35377,Phone,5.0,623.81,Unknown,,Returned,TRK17342157,6,FREESHIP,Email,3119.05
ORD200821,2024-12-14,C40771,Laptop,4.0,174.49,Unknown,,Delivered,TRK56310345,5,SAVE10,Facebook,697.96
ORD200822,2025-03-15,C20624,Phone,1.0,479.56,Unknown,,Returned,TRK45123395,1,SAVE10,Google,479.56
ORD200823,2024-10-07,C27070,Laptop,4.0,653.13,Unknown,,Shipped,TRK83842481,8,WINTER15,Instagram,2612.52
ORD200824,2023-08-29,C18826,Monitor,3.0,481.1,Unknown,,Returned,TRK12530495,3,FREESHIP,Facebook,1443.3
ORD200825,2025-03-26,C23899,Desk,5.0,271.69,Unknown,,Returned,TRK88914760,7,FREESHIP,Instagram,1358.45
ORD200826,2025-03-08,C43249,Printer,3.0,463.81,Unknown,,Returned,TRK32469820,8,WINTER15,Email,1391.43
ORD200827,2023-05-25,C95856,Tablet,2.0,639.88,Unknown,,Delivered,TRK58829625,5,WINTER15,Instagram,1279.76
ORD200828,2024-07-24,C86266,Chair,4.0,404.58,Unknown,,Shipped,TRK64576020,5,FREESHIP,Instagram,1618.32
ORD200829,2023-02-05,C39551,Monitor,1.0,76.93,Unknown,,Delivered,TRK68358007,6,WINTER15,Instagram,76.93
ORD200830,2024-12-11,C90310,Tablet,4.0,190.64,Unknown,,Delivered,TRK70028457,5,SAVE10,Email,762.56
ORD200831,2023-12-18,C20124,Printer,2.0,88.73,Unknown,,Pending,TRK61346824,5,NO_COUPON,Google,177.46
ORD200832,2024-03-12,C63372,Chair,5.0,485.71,Unknown,,Pending,TRK14661811,10,SAVE10,Referral,2428.55
ORD200833,2025-03-14,C90595,Phone,5.0,78.29,Unknown,,Shipped,TRK96573803,5,WINTER15,Referral,391.45
ORD200834,2024-04-11,C98483,Printer,5.0,22.14,Unknown,,Returned,TRK22084320,10,NO_COUPON,Instagram,110.7
ORD200835,2024-03-26,C16429,Desk,1.0,679.65,Unknown,,Shipped,TRK73888013,6,FREESHIP,Google,679.65
ORD200836,2023-02-02,C31810,Phone,1.0,178.44,Unknown,,Cancelled,TRK58725886,2,FREESHIP,Google,178.44
ORD200837,2025-06-14,C88029,Chair,5.0,655.55,Unknown,,Delivered,TRK59701278,5,NO_COUPON,Email,3277.75
ORD200838,2024-04-11,C57798,Desk,4.0,577.08,Unknown,,Pending,TRK68797566,8,NO_COUPON,Facebook,2308.32
ORD200839,2023-08-24,C82858,Chair,3.0,197.97,Unknown,,Cancelled,TRK90618490,5,NO_COUPON,Google,593.91
ORD200840,2024-01-14,C60699,Chair,3.0,411.95,Unknown,,Delivered,TRK88660574,7,FREESHIP,Referral,1235.85
ORD200841,2024-09-19,C94658,Printer,2.0,443.22,Unknown,,Delivered,TRK51732528,5,NO_COUPON,Facebook,886.44
ORD200842,2025-05-07,C78305,Laptop,3.0,364.14,Unknown,,Pending,TRK88312618,7,WINTER15,Referral,1092.42
ORD200843,2025-05-13,C43538,Desk,3.0,430.06,Unknown,,Cancelled,TRK20961563,8,FREESHIP,Instagram,1290.18
ORD200844,2024-12-04,C47486,Chair,1.0,320.92,Unknown,,Returned,TRK75984759,5,FREESHIP,Facebook,320.92
ORD200845,2023-10-08,C24212,Phone,3.0,107.36,Unknown,,Delivered,TRK68894675,5,FREESHIP,Google,322.08
ORD200846,2024-07-04,C24765,Desk,2.0,359.86,Unknown,,Cancelled,TRK43977698,4,NO_COUPON,Referral,719.72
ORD200847,2024-11-18,C48176,Printer,4.0,434.23,Unknown,,Shipped,TRK90560300,8,FREESHIP,Email,1736.92
ORD200848,2023-01-01,C54675,Chair,2.0,645.85,Unknown,,Shipped,TRK18049633,5,NO_COUPON,Referral,1291.7
ORD200849,2025-06-09,C16675,Printer,4.0,214.35,Unknown,,Cancelled,TRK12756945,7,WINTER15,Referral,857.4
ORD200850,2025-04-27,C38557,Monitor,3.0,638.5,Unknown,,Cancelled,TRK14832238,4,FREESHIP,Instagram,1915.5
ORD200851,2023-12-12,C80183,Laptop,1.0,365.57,Unknown,,Cancelled,TRK20814598,5,SAVE10,Email,365.57
ORD200852,2024-10-24,C39530,Desk,3.0,568.05,Unknown,,Pending,TRK69000497,6,SAVE10,Google,1704.15
ORD200853,2023-10-16,C10002,Printer,3.0,490.01,Unknown,,Returned,TRK94641152,4,SAVE10,Facebook,1470.03
ORD200854,2025-06-13,C56938,Laptop,3.0,372.6,Unknown,,Delivered,TRK67735987,7,WINTER15,Referral,1117.8
ORD200855,2023-05-25,C41331,Monitor,5.0,240.61,Unknown,,Shipped,TRK94198179,10,FREESHIP,Email,1203.05
ORD200856,2024-06-03,C94698,Phone,1.0,586.62,Unknown,,Shipped,TRK95768773,5,NO_COUPON,Facebook,586.62
ORD200857,2024-03-10,C56506,Phone,3.0,257.84,Unknown,,Delivered,TRK86808324,4,NO_COUPON,Instagram,773.52
ORD200858,2023-08-20,C22167,Tablet,5.0,435.66,Unknown,,Pending,TRK70269748,9,NO_COUPON,Facebook,2178.3
ORD200859,2024-08-28,C11127,Chair,5.0,261.33,Unknown,,Returned,TRK73285507,5,SAVE10,Referral,1306.65
ORD200860,2024-01-23,C69542,Printer,1.0,422.54,Unknown,,Delivered,TRK20746505,1,SAVE10,Google,422.54
ORD200861,2023-03-19,C93276,Desk,5.0,330.45,Unknown,,Shipped,TRK44165913,10,FREESHIP,Google,1652.25
ORD200862,2023-12-02,C37969,Desk,3.0,120.82,Unknown,,Shipped,TRK69852386,5,SAVE10,Referral,362.46
