OrderID	Date	CustomerID	Quantity	UnitPrice	ShippingAddress	PaymentMethod	TrackingNumber	ItemsInCart	CouponCode	TotalPrice	RevenuePerUnit	CartUtilizationRate	IsHighValueOrder	OrderMonth	OrderYear	OrderDayOfWeek	HasCoupon	IsSuccessful	Product_Desk	Product_Laptop	Product_Monitor	Product_Phone	Product_Printer	Product_Tablet	ReferralSource_Facebook	ReferralSource_Google	ReferralSource_Instagram	ReferralSource_Referral	OrderStatus_Delivered	OrderStatus_Pending	OrderStatus_Returned	OrderStatus_Shipped
ORD200923	2/11/2023	C91582	3	649.93	Unknown	N/A	TRK99938245	7	WINTER15	1949.79	649.93	0.4286	1	2	2023	5	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200924	3/22/2025	C81319	5	268.43	Unknown	N/A	TRK55330558	5	SAVE10	1342.15	268.43	1	1	3	2025	5	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200925	12/20/2024	C78500	5	502.47	Unknown	N/A	TRK97460884	10	WINTER15	2512.35	502.47	0.5	1	12	2024	4	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200926	3/20/2024	C67533	1	26.95	Unknown	N/A	TRK14566395	1	WINTER15	26.95	26.95	1	0	3	2024	2	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200927	2/14/2023	C35566	4	64.69	Unknown	N/A	TRK10003020	7	WINTER15	258.76	64.69	0.5714	0	2	2023	1	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200928	5/9/2024	C77166	3	247.11	Unknown	N/A	TRK18896595	3	WINTER15	741.33	247.11	1	0	5	2024	3	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
ORD200929	10/16/2024	C67936	2	536.25	Unknown	N/A	TRK71803414	3	NO_COUPON	1072.5	536.25	0.6667	1	10	2024	2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200930	12/16/2024	C59554	2	456.04	Unknown	N/A	TRK28182447	4	FREESHIP	912.08	456.04	0.5	1	12	2024	0	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200931	1/1/2024	C14005	2	40.23	Unknown	N/A	TRK87567926	4	SAVE10	80.46	40.23	0.5	0	1	2024	0	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200932	3/26/2023	C26118	2	72.39	Unknown	N/A	TRK15334251	7	WINTER15	144.78	72.39	0.2857	0	3	2023	6	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200933	1/26/2023	C59685	2	394.16	Unknown	N/A	TRK43718093	2	NO_COUPON	788.32	394.16	1	0	1	2023	3	0	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200934	6/1/2025	C40304	4	119.84	Unknown	N/A	TRK85790948	8	FREESHIP	479.36	119.84	0.5	0	6	2025	6	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200935	11/24/2023	C39593	3	692.71	Unknown	N/A	TRK62405253	3	FREESHIP	2078.13	692.71	1	1	11	2023	4	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200936	1/12/2024	C50612	4	56.66	Unknown	N/A	TRK44140968	4	SAVE10	226.64	56.66	1	0	1	2024	4	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200937	1/16/2024	C39791	2	298.53	Unknown	N/A	TRK46221436	5	WINTER15	597.06	298.53	0.4	0	1	2024	1	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200938	7/12/2023	C39017	3	331.46	Unknown	N/A	TRK91155214	6	WINTER15	994.38	331.46	0.5	1	7	2023	2	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200939	4/16/2025	C48510	2	521.4	Unknown	N/A	TRK53152886	7	SAVE10	1042.8	521.4	0.2857	1	4	2025	2	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200940	3/27/2023	C74003	4	305.32	Unknown	N/A	TRK91525779	4	SAVE10	1221.28	305.32	1	1	3	2023	0	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200941	7/17/2023	C91155	5	111.7	Unknown	N/A	TRK82162952	9	FREESHIP	558.5	111.7	0.5556	0	7	2023	0	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200942	9/29/2023	C17591	1	479.76	Unknown	N/A	TRK56070470	1	NO_COUPON	479.76	479.76	1	0	9	2023	4	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200943	12/27/2023	C43330	3	193.49	Unknown	N/A	TRK71594838	6	FREESHIP	580.47	193.49	0.5	0	12	2023	2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200944	12/16/2024	C32687	2	426.22	Unknown	N/A	TRK98284560	7	WINTER15	852.44	426.22	0.2857	1	12	2024	0	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200945	8/20/2023	C79722	5	276.44	Unknown	N/A	TRK29976438	10	FREESHIP	1382.2	276.44	0.5	1	8	2023	6	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200946	5/4/2024	C65021	2	404.96	Unknown	N/A	TRK20626179	4	SAVE10	809.92	404.96	0.5	0	5	2024	5	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200947	9/7/2023	C85520	4	465.66	Unknown	N/A	TRK65994177	9	FREESHIP	1862.64	465.66	0.4444	1	9	2023	3	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200948	6/21/2024	C94569	2	594.07	Unknown	N/A	TRK79269291	2	NO_COUPON	1188.14	594.07	1	1	6	2024	4	0	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200949	11/9/2023	C55778	5	110.38	Unknown	N/A	TRK93797108	10	NO_COUPON	551.9	110.38	0.5	0	11	2023	3	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD200950	5/31/2024	C19722	1	596.24	Unknown	N/A	TRK78094361	4	FREESHIP	596.24	596.24	0.25	0	5	2024	4	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200951	7/22/2024	C74928	2	306.24	Unknown	N/A	TRK39845914	4	FREESHIP	612.48	306.24	0.5	0	7	2024	0	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200952	2/27/2025	C49111	3	503.39	Unknown	N/A	TRK45303393	5	NO_COUPON	1510.17	503.39	0.6	1	2	2025	3	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200953	2/6/2023	C43721	1	131.61	Unknown	N/A	TRK89392104	2	FREESHIP	131.61	131.61	0.5	0	2	2023	0	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200954	10/22/2024	C68609	3	443.44	Unknown	N/A	TRK58273778	3	FREESHIP	1330.32	443.44	1	1	10	2024	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200955	1/23/2023	C82068	1	408.13	Unknown	N/A	TRK25779180	3	WINTER15	408.13	408.13	0.3333	0	1	2023	0	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200956	4/11/2024	C21191	2	160.98	Unknown	N/A	TRK86246309	3	SAVE10	321.96	160.98	0.6667	0	4	2024	3	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
ORD200957	1/12/2023	C73575	5	643.89	Unknown	N/A	TRK23387612	8	WINTER15	3219.45	643.89	0.625	1	1	2023	3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200958	5/13/2023	C82685	3	158.66	Unknown	N/A	TRK70184320	7	WINTER15	475.98	158.66	0.4286	0	5	2023	5	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200959	4/13/2024	C73996	2	143.82	Unknown	N/A	TRK74579570	6	SAVE10	287.64	143.82	0.3333	0	4	2024	5	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200960	12/11/2023	C87687	3	379.07	Unknown	N/A	TRK60383805	3	WINTER15	1137.21	379.07	1	1	12	2023	0	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200961	11/11/2024	C55464	1	601.36	Unknown	N/A	TRK81178598	1	NO_COUPON	601.36	601.36	1	0	11	2024	0	0	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200962	9/6/2024	C12459	2	142.08	Unknown	N/A	TRK30674085	4	SAVE10	284.16	142.08	0.5	0	9	2024	4	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
ORD200963	3/11/2024	C88075	5	530.34	Unknown	N/A	TRK42832976	9	FREESHIP	2651.7	530.34	0.5556	1	3	2024	0	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200964	8/20/2023	C18583	5	364.42	Unknown	N/A	TRK43084595	10	SAVE10	1822.1	364.42	0.5	1	8	2023	6	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200965	6/18/2025	C70412	4	578.28	Unknown	N/A	TRK22192783	5	FREESHIP	2313.12	578.28	0.8	1	6	2025	2	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200966	5/20/2025	C58503	5	280.52	Unknown	N/A	TRK12981657	7	WINTER15	1402.6	280.52	0.7143	1	5	2025	1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200967	5/6/2025	C52879	5	638.92	Unknown	N/A	TRK67403284	5	FREESHIP	3194.6	638.92	1	1	5	2025	1	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200968	2/8/2024	C67870	4	412.2	Unknown	N/A	TRK72602178	6	WINTER15	1648.8	412.2	0.6667	1	2	2024	3	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200969	6/5/2025	C19439	1	440.34	Unknown	N/A	TRK25383993	2	WINTER15	440.34	440.34	0.5	0	6	2025	3	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200970	9/7/2024	C72664	1	627.15	Unknown	N/A	TRK86694331	5	SAVE10	627.15	627.15	0.2	0	9	2024	5	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200971	5/27/2024	C32650	2	605.26	Unknown	N/A	TRK66648743	4	WINTER15	1210.52	605.26	0.5	1	5	2024	0	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200972	6/9/2024	C66438	1	90.27	Unknown	N/A	TRK32035271	5	SAVE10	90.27	90.27	0.2	0	6	2024	6	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200973	6/9/2025	C70010	5	230.77	Unknown	N/A	TRK50594008	10	WINTER15	1153.85	230.77	0.5	1	6	2025	0	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD200974	9/27/2023	C30722	5	266.78	Unknown	N/A	TRK52088168	5	NO_COUPON	1333.9	266.78	1	1	9	2023	2	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200975	5/18/2023	C70529	1	105.92	Unknown	N/A	TRK82165408	6	SAVE10	105.92	105.92	0.1667	0	5	2023	3	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200976	4/4/2024	C18984	3	589.3	Unknown	N/A	TRK49298239	6	WINTER15	1767.9	589.3	0.5	1	4	2024	3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
ORD200977	1/28/2023	C85841	4	649.47	Unknown	N/A	TRK99820544	8	SAVE10	2597.88	649.47	0.5	1	1	2023	5	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200978	6/25/2024	C41508	4	107.49	Unknown	N/A	TRK61047536	5	NO_COUPON	429.96	107.49	0.8	0	6	2024	1	0	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200979	5/31/2023	C75018	3	669.06	Unknown	N/A	TRK51794806	7	SAVE10	2007.18	669.06	0.4286	1	5	2023	2	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200980	10/14/2023	C84320	3	69.65	Unknown	N/A	TRK81093218	7	WINTER15	208.95	69.65	0.4286	0	10	2023	5	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200981	11/26/2023	C12609	4	136.83	Unknown	N/A	TRK56379337	8	SAVE10	547.32	136.83	0.5	0	11	2023	6	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200982	9/6/2024	C64935	1	304.11	Unknown	N/A	TRK42969065	2	SAVE10	304.11	304.11	0.5	0	9	2024	4	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200983	11/24/2024	C67528	4	296.28	Unknown	N/A	TRK60865210	5	SAVE10	1185.12	296.28	0.8	1	11	2024	6	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200984	2/28/2025	C44176	1	77.64	Unknown	N/A	TRK68704764	1	FREESHIP	77.64	77.64	1	0	2	2025	4	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200985	7/20/2024	C92788	1	243.71	Unknown	N/A	TRK83835361	6	SAVE10	243.71	243.71	0.1667	0	7	2024	5	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200986	9/7/2024	C69213	4	644.96	Unknown	N/A	TRK67837331	7	FREESHIP	2579.84	644.96	0.5714	1	9	2024	5	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200987	6/5/2025	C67387	5	283.73	Unknown	N/A	TRK54120003	8	FREESHIP	1418.65	283.73	0.625	1	6	2025	3	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200988	2/4/2025	C90318	2	629.56	Unknown	N/A	TRK52765043	5	WINTER15	1259.12	629.56	0.4	1	2	2025	1	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200989	3/23/2023	C49995	4	246.11	Unknown	N/A	TRK33212013	4	SAVE10	984.44	246.11	1	1	3	2023	3	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200990	11/19/2023	C52313	2	418.26	Unknown	N/A	TRK67368559	2	SAVE10	836.52	418.26	1	1	11	2023	6	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200991	5/9/2024	C10211	5	127.18	Unknown	N/A	TRK68938335	10	FREESHIP	635.9	127.18	0.5	0	5	2024	3	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200992	8/27/2024	C97907	3	586.21	Unknown	N/A	TRK89637569	4	WINTER15	1758.63	586.21	0.75	1	8	2024	1	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD200993	4/6/2024	C61384	3	267.45	Unknown	N/A	TRK33323210	5	WINTER15	802.35	267.45	0.6	0	4	2024	5	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200994	6/27/2024	C27613	4	615.65	Unknown	N/A	TRK63701318	9	WINTER15	2462.6	615.65	0.4444	1	6	2024	3	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200995	11/18/2023	C99271	2	113.29	Unknown	N/A	TRK87832736	5	SAVE10	226.58	113.29	0.4	0	11	2023	5	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200996	4/28/2024	C28648	4	473.86	Unknown	N/A	TRK92240846	7	SAVE10	1895.44	473.86	0.5714	1	4	2024	6	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200997	11/27/2023	C26210	3	444.75	Unknown	N/A	TRK40616861	6	SAVE10	1334.25	444.75	0.5	1	11	2023	0	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200998	5/19/2023	C90350	2	183.67	Unknown	N/A	TRK22824230	6	SAVE10	367.34	183.67	0.3333	0	5	2023	4	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200999	12/24/2023	C61957	1	483.38	Unknown	N/A	TRK43983841	6	FREESHIP	483.38	483.38	0.1667	0	12	2023	6	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD201000	6/21/2023	C90132	5	260.93	Unknown	N/A	TRK52664903	9	SAVE10	1304.65	260.93	0.5556	1	6	2023	2	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD201001	12/8/2023	C31371	2	253.68	Unknown	N/A	TRK19554327	6	NO_COUPON	507.36	253.68	0.3333	0	12	2023	4	0	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD201002	6/19/2025	C83911	4	699.88	Unknown	N/A	TRK33188106	5	WINTER15	2799.52	699.88	0.8	1	6	2025	3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD201003	1/11/2023	C84700	5	319.97	Unknown	N/A	TRK14706969	7	SAVE10	1599.85	319.97	0.7143	1	1	2023	2	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD201004	6/9/2025	C87529	4	246.91	Unknown	N/A	TRK15739505	8	SAVE10	987.64	246.91	0.5	1	6	2025	0	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD201005	3/2/2023	C38065	3	392.85	Unknown	N/A	TRK11448295	6	NO_COUPON	1178.55	392.85	0.5	1	3	2023	3	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD201006	5/27/2024	C27435	5	420.98	Unknown	N/A	TRK91458233	7	SAVE10	2104.9	420.98	0.7143	1	5	2024	0	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD201007	3/20/2024	C46651	2	73.26	Unknown	N/A	TRK60444502	4	WINTER15	146.52	73.26	0.5	0	3	2024	2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD201008	1/13/2023	C62557	3	410.88	Unknown	N/A	TRK12742366	8	FREESHIP	1232.64	410.88	0.375	1	1	2023	4	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD201009	9/2/2023	C54494	2	176.46	Unknown	N/A	TRK95958645	2	FREESHIP	352.92	176.46	1	0	9	2023	5	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD201010	3/31/2023	C33729	3	659.57	Unknown	N/A	TRK35649833	6	SAVE10	1978.71	659.57	0.5	1	3	2023	4	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD201011	12/3/2024	C47823	2	478.36	Unknown	N/A	TRK22271097	3	NO_COUPON	956.72	478.36	0.6667	1	12	2024	1	0	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD201012	12/3/2024	C84570	4	30.05	Unknown	N/A	TRK12551882	6	NO_COUPON	120.2	30.05	0.6667	0	12	2024	1	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD201013	4/26/2025	C91123	4	300.56	Unknown	N/A	TRK49568409	9	FREESHIP	1202.24	300.56	0.4444	1	4	2025	5	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD201014	2/4/2024	C92548	5	226.45	Unknown	N/A	TRK21682892	6	FREESHIP	1132.25	226.45	0.8333	1	2	2024	6	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD201015	1/26/2024	C97454	2	349.4	Unknown	N/A	TRK73249329	2	SAVE10	698.8	349.4	1	0	1	2024	4	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD201016	12/29/2023	C20257	5	268.78	Unknown	N/A	TRK62135578	7	WINTER15	1343.9	268.78	0.7143	1	12	2023	4	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD201017	8/25/2024	C51694	2	680.85	Unknown	N/A	TRK83122112	6	FREESHIP	1361.7	680.85	0.3333	1	8	2024	6	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
ORD201018	7/8/2023	C77499	3	182.48	Unknown	N/A	TRK20703086	3	NO_COUPON	547.44	182.48	1	0	7	2023	5	0	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
